Record_ID,Record_Type,Detection_Method,Anomaly_Category,Affected_Columns,Observed_Value,Expected_Condition,Severity,Explanation,Rule_ID,Source_Dataset,Detection_Timestamp
MC101684,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-02-24, Submission = 2017-03-02; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-02-24) before its submission date (2017-03-02). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.652638
MC103774,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-07-29, Submission = 2016-07-31; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-07-29) before its submission date (2016-07-31). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC100692,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-10-28, Submission = 2022-10-29; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-10-28) before its submission date (2022-10-29). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC100403,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-01-24, Submission = 2020-01-25; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-01-24) before its submission date (2020-01-25). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC103334,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-12-02, Submission = 2022-12-04; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-12-02) before its submission date (2022-12-04). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC100383,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-06-18, Submission = 2021-06-22; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-06-18) before its submission date (2021-06-22). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC104404,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-09-15, Submission = 2017-09-19; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-09-15) before its submission date (2017-09-19). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC104156,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-11-09, Submission = 2018-11-11; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-11-09) before its submission date (2018-11-11). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.653637
MC101620,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-09-22, Submission = 2017-09-28; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-09-22) before its submission date (2017-09-28). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC101158,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2019-06-28, Submission = 2019-06-30; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2019-06-28) before its submission date (2019-06-30). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC102821,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-04-13, Submission = 2018-04-18; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-04-13) before its submission date (2018-04-18). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC103117,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-06-02, Submission = 2017-06-08; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-06-02) before its submission date (2017-06-08). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC101584,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-05-06, Submission = 2016-05-10; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-05-06) before its submission date (2016-05-10). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC102865,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-08-26, Submission = 2022-08-28; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-08-26) before its submission date (2022-08-28). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC103961,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-04-16, Submission = 2021-04-20; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-04-16) before its submission date (2021-04-20). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.654634
MC101819,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-12-04, Submission = 2020-12-05; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-12-04) before its submission date (2020-12-05). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC104118,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2019-08-16, Submission = 2019-08-20; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2019-08-16) before its submission date (2019-08-20). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC100970,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-03-12, Submission = 2021-03-16; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-03-12) before its submission date (2021-03-16). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC100196,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-12-09, Submission = 2022-12-13; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-12-09) before its submission date (2022-12-13). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC102544,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2015-05-22, Submission = 2015-05-27; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2015-05-22) before its submission date (2015-05-27). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC103952,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-06-16, Submission = 2017-06-19; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-06-16) before its submission date (2017-06-19). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC100870,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-09-11, Submission = 2020-09-14; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-09-11) before its submission date (2020-09-14). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.655633
MC102424,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-10-23, Submission = 2020-10-28; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-10-23) before its submission date (2020-10-28). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC102201,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-05-05, Submission = 2017-05-10; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-05-05) before its submission date (2017-05-10). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC100562,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-03-06, Submission = 2020-03-08; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-03-06) before its submission date (2020-03-08). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC101889,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-06-01, Submission = 2018-06-02; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-06-01) before its submission date (2018-06-02). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC103069,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-12-25, Submission = 2020-12-28; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-12-25) before its submission date (2020-12-28). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC104163,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-02-05, Submission = 2016-02-11; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-02-05) before its submission date (2016-02-11). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC104688,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-12-30, Submission = 2022-12-31; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-12-30) before its submission date (2022-12-31). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.656777
MC103172,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-06-29, Submission = 2018-07-04; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-06-29) before its submission date (2018-07-04). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC101153,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2015-05-15, Submission = 2015-05-21; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2015-05-15) before its submission date (2015-05-21). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC104176,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-08-26, Submission = 2022-08-30; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-08-26) before its submission date (2022-08-30). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC100657,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2015-05-22, Submission = 2015-05-25; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2015-05-22) before its submission date (2015-05-25). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC101846,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-03-11, Submission = 2016-03-15; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-03-11) before its submission date (2016-03-15). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC104577,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-03-19, Submission = 2021-03-24; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-03-19) before its submission date (2021-03-24). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.657788
MC101746,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-09-01, Submission = 2017-09-03; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-09-01) before its submission date (2017-09-03). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC104650,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-08-31, Submission = 2018-09-04; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-08-31) before its submission date (2018-09-04). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC103735,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-10-16, Submission = 2020-10-17; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-10-16) before its submission date (2020-10-17). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC104736,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-03-13, Submission = 2020-03-14; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-03-13) before its submission date (2020-03-14). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC102090,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2023-01-13, Submission = 2023-01-14; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2023-01-13) before its submission date (2023-01-14). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC103225,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2015-07-24, Submission = 2015-07-26; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2015-07-24) before its submission date (2015-07-26). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.658789
MC100471,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-04-07, Submission = 2017-04-11; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-04-07) before its submission date (2017-04-11). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC101133,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-05-22, Submission = 2020-05-28; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-05-22) before its submission date (2020-05-28). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC102632,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2019-02-08, Submission = 2019-02-16; Latency = -8.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2019-02-08) before its submission date (2019-02-16). Processing latency is negative (-8.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC103829,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-09-03, Submission = 2021-09-09; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-09-03) before its submission date (2021-09-09). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC103114,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-02-03, Submission = 2017-02-06; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-02-03) before its submission date (2017-02-06). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC104937,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-11-20, Submission = 2020-11-23; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-11-20) before its submission date (2020-11-23). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC101247,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-03-04, Submission = 2022-03-05; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-03-04) before its submission date (2022-03-05). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.659788
MC104048,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-06-03, Submission = 2016-06-07; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-06-03) before its submission date (2016-06-07). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC104686,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-05-06, Submission = 2016-05-10; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-05-06) before its submission date (2016-05-10). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC100682,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-11-27, Submission = 2020-12-01; Latency = -4.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-11-27) before its submission date (2020-12-01). Processing latency is negative (-4.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC100625,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2018-09-07, Submission = 2018-09-08; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2018-09-07) before its submission date (2018-09-08). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC102025,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2015-11-13, Submission = 2015-11-20; Latency = -7.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2015-11-13) before its submission date (2015-11-20). Processing latency is negative (-7.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC104383,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2016-09-09, Submission = 2016-09-11; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2016-09-09) before its submission date (2016-09-11). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC100162,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2022-08-12, Submission = 2022-08-18; Latency = -6.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2022-08-12) before its submission date (2022-08-18). Processing latency is negative (-6.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.660787
MC101467,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-03-31, Submission = 2017-04-02; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-03-31) before its submission date (2017-04-02). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
MC103545,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-11-24, Submission = 2017-11-26; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-11-24) before its submission date (2017-11-26). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
MC104320,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2020-06-05, Submission = 2020-06-08; Latency = -3.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2020-06-05) before its submission date (2020-06-08). Processing latency is negative (-3.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
MC103160,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2021-10-29, Submission = 2021-10-30; Latency = -1.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2021-10-29) before its submission date (2021-10-30). Processing latency is negative (-1.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
MC102397,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2019-08-09, Submission = 2019-08-11; Latency = -2.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2019-08-09) before its submission date (2019-08-11). Processing latency is negative (-2.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
MC100305,MEDICAL_CLAIM,Rule-Based,Invalid Processing Timeline,"Submission_Date, Processed_Date, Processing_Latency_Days","Processed = 2017-06-23, Submission = 2017-06-28; Latency = -5.0",Processed_Date >= Submission_Date AND Processing_Latency_Days >= 0,HIGH,Claim was processed (2017-06-23) before its submission date (2017-06-28). Processing latency is negative (-5.0 days). This indicates an invalid processing timeline.,R_DATE_001,medical_claim_cleaned.csv,2026-08-15T02:04:36.661786
